num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,review,timestamp_created,recommended,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
0,4,4489,0,2278,2016-11-15 23:47:37,i want to clear out the fort in nassau and decide to do it sneakily i climb up to the battlements and ledge kill a guard the screams as he falls do not seem to bother the guard in front of him i then kick him over the wall on top of two more guards who find this mildly interesting but quickly dismiss it i double air assassinate those two guards and tackle another a sniper notices me so i run over to some tall grass and he quickly forgets there are three guards standing next to a powder keg so i shoot it they are beginning to suspect that there may be a problem and are searching for me three guards walk into my grass patch so i kill one by some miracle the other two catch me my cover is blown so i make a break for it i exit the fortress turn a corner and hide in a crowd my stark white outfit blends in perfectly and the guards quickly forget i ever existed i go back to try again 11 /10 best ai,2015-12-03 21:32:43,True,0,0,0.0,0,True,False,False
0,16,2312,0,875,2020-10-09 02:27:07,best assasins creed so far i hope valhalla takes after this with the development of cities and the such like you build your ship and upgrade it here,2020-08-22 14:25:17,True,0,0,0.0,0,True,False,False
68,16,1908,0,1824,2015-12-13 17:05:04,really awesome addition to the ac series great gameplay great storyline and outstanding naval warfare that will keep you going for 30 hours well worth the money and time,2015-03-26 14:32:15,True,0,0,0.4761904776096343,0,True,False,False
63,5,6551,0,6475,2023-07-23 09:56:46,"it is the best pirate game ever .it does a great job in balancing assassin 's creed lore and the pirate fantasy .it is totally an awesome game to play .the open world is built at its finest !from bustling cities (havana,kingston and nassau to tropical jungles to ancient mayan remains to isolated islands the open world is huge and crafted with fine attention .the cities especially havana is built for parkour .the ship combat is yet another game -changing formula .the story is also written with great thought and care .the journey of edward kenway from a greedy pirate to a selfless assassin is a mind blowing experience overall i love assassin 's creed black flag",2023-05-03 12:59:19,True,0,0,0.0,0,True,False,False
756,337,4015,0,4015,2023-04-03 22:35:53,it 's the best ubisoft game but not the best assassin 's creed game as it deviated a bit from the formula it 's historical setting graphics soundtrack music atmosphere and gameplay is top -notch. the story is good but weaker than previous ac entries but it doesn 't matter as the main character is fun to play as the naval combat is extraordinary and exploration is very nice as well 10 /10,2023-04-04 21:23:02,True,3,0,0.5454545617103576,0,True,False,False
37,11,65,0,35,2020-04-25 23:37:08,its a good game,2019-03-06 12:26:53,True,0,0,0.0,0,True,False,False
232,9,2727,0,608,2023-07-14 21:04:47,best game ever,2020-01-19 10:42:08,True,0,0,0.0,0,True,False,False
0,2,1066,0,844,2020-02-13 20:24:39,fun,2019-11-14 11:25:03,True,0,0,0.0,0,True,False,False
50,12,1882,0,280,2021-03-16 23:56:04,9 /10,2021-02-01 19:35:56,True,0,0,0.0,0,True,False,False
0,5,2721,0,2363,2021-02-19 18:45:59,disclaimer this is the first assassin 's creed game i have played the game is fun flat out many have criticized the plot which i mean sure it 's not the most unique plot of all time but generally i did not dread having to do story missions it 's definitely beginner friendly there are some references to previous plot lines from past games but not having the full backstory for the modern day portions doesn 't make it impossible to follow i think the main draw is that you get to be a pirate on the open seas and the game succeeds in that area there 's a ton of stuff to do outside of the plot and each individual activity feels fleshed out and interesting the person v person combat can get a bit repetitive considering you have one attack but the naval combat is engaging and epic the side quests are basically go here kill person but that 's sort of to be expected when you play as an assassin overall i would say it 's not a perfect game but it 's generally pretty varied and fun,2020-08-06 21:01:28,True,0,0,0.0,0,True,False,False
0,2,19,0,14,2015-06-04 17:57:06,this game is broken doesnt work for everyone go read the post in community hub paid 10 bucks for this game re -installed couple of time check pc requirements meet all of it game still doesnt work do not buy,2015-03-19 17:34:50,False,0,0,0.0,2,True,False,False
0,3,2612,0,2559,2020-11-14 07:26:31,great game but it could be better,2020-10-31 21:05:48,True,0,0,0.0,0,True,False,False
44,6,4323,0,3660,2023-02-26 13:19:30,nice,2021-03-09 15:03:36,True,0,0,0.0,0,False,False,False
0,3,9,0,9,2021-06-23 00:30:50,super fun only thing it is missing is a chain saw and the ability to deforest the entire map other than that a,2021-09-22 01:26:55,True,0,1,0.0,0,False,False,False
0,1,5059,0,974,2023-05-20 01:01:57,great game i like all aspects of the game,2023-05-11 13:21:06,True,0,0,0.0,0,True,False,False
0,8,400,0,281,2023-01-29 16:38:19,based game,2023-01-29 14:12:02,True,0,1,0.0,0,True,False,False
0,29,8932,0,1313,2022-08-31 20:49:49,you kill people with swords,2017-06-27 10:53:58,True,0,1,0.0,0,True,False,False
0,11,1097,0,889,2020-09-27 23:54:45,pirate yup scurvy dogs and all that stabby boaty all glorious,2020-09-27 03:46:23,True,0,0,0.0,0,True,False,False
0,72,6363,0,407,2022-07-28 03:04:46,"as with most ac games (not origin which was fun completely botched controls /movement (pc).. climbs when you dont want it to wont descend when you want it to faith leaps when you 're trying to climb the list goes on and on and on i dont know why they get it so wrong other games do not have this issue stealth games arent that hard but ac just not fun then this game with its ship battles first island i land on get back from the mission on the island and i 'm surrounded by 10 ships all firing on me and no idea why down to half health before i 've done anything and before i 've had any time to learn the controls for the ship thats beyond stupidity then i get to nassau and first thing you see is 'upgrade ship icon so you go to see him and he says ""i only trade with ship captains what am i that is beyond poor design dont enable something until the player can use it dont state utter rubbish all due to the fact that you havent progressed the story sufficiently i want to like the game but i 'm just constantly swearing at the stupid things it does (all due to bad design i dont even want to complete the game as much as it pains me so i 'll just do the main story to get it over and done with",2022-07-17 07:29:45,False,1,0,0.4392063617706298,0,False,False,False
0,12,27500,0,1448,2016-08-22 03:27:12,installed the game and didnt look back for 9 hours what else can i say even with the time spent sofar theres still plenty to learn at first i just explored the area collecting coins and jewels and kicking ass,2013-12-29 06:49:03,True,3,0,0.5572072267532348,1,True,False,False
0,8,6,0,6,2023-07-05 09:46:47,for the record i had the game installed and was going to play it today 7 /5/23. the game had an update clicked and waited for it to finish now onto the real f **king sh !t! after hitting play and the game opening for only 1 second it just closes before doing this i had to sign up for ubish !t and agree to things just to even get somewhere in to the starting game which i didn 't even get anywhere i uninstalled and installed it already to see if it will fix anything but nothing another thing i did was validate the files and everything seems good but still didn 't work after all that in conclusion i will have to become a pirate myself f **k ubish !t!,2023-07-05 09:41:15,False,4,0,0.5499821901321411,0,True,False,False
518,7,13461,0,6833,2022-04-22 17:47:50,the best assassin 's creed nothing to say more 100 recommended,2013-12-17 21:28:01,True,14,0,0.5934958457946777,1,False,False,False
0,4,3791,0,2908,2015-01-25 16:21:10,if you 're a fan of pirates and want something more open world with an assassins twist then this is the perfect game for you,2014-09-29 13:38:32,True,1,0,0.4959568679332733,0,True,False,False
1266,120,1338,0,588,2021-10-14 15:57:24,want a great game with and about pirates don 't look further this is for you the atmosphere of the sea while travelling it is excellent every detail is there the sounds of the pirates makes this game even more better i 've spent hours only travelling the ocean because it 's very relaxing aye [i] i 'll come back with a solid review after finishing the campaign [/i],2016-11-28 10:18:59,True,0,0,0.0,0,True,False,False
66,3,3428,0,1440,2021-12-27 02:08:56,pirates was my favorite but this is a close second,2021-06-06 01:02:10,True,0,0,0.0,0,True,False,False
100,7,1621,0,1621,2022-01-01 01:15:33,it is fun but to get from mission to mission it can get time consuming,2022-01-03 17:34:25,True,0,0,0.0,0,True,False,False
228,5,620,0,407,2022-05-20 04:35:09,i personally don 't tend to leave reviews for games but this game is definitely one of those that deserves it the game is amazing even still in 2021 i highly recommend that anyone should pick it up (as long as it 's on sale screw blowing $40 on a 8 year old game,2021-10-18 10:51:26,True,1,0,0.5258620381355285,0,True,False,False
0,17,2718,0,732,2022-12-05 21:49:47,mmmmmmmmmmmm pirate,2022-10-10 19:15:16,True,0,0,0.0,0,True,False,False
0,2,3749,0,951,2023-06-16 14:15:36,edward goat ,2023-01-06 10:19:04,True,0,0,0.0,0,True,False,False
0,58,75,0,75,2016-03-28 02:18:05,three years after the game 's release and it still won 't start without crashing to a black screen don 't waste your money,2016-03-28 02:46:58,False,2,2,0.4922263324260711,0,True,False,False
